file,m,label,m_norm,db_at_event,local_mean_db,local_std_db,pre_mean_db,post_mean_db,loss_dB,peak_above_bg_dB,pre_slope_dB_per_km,post_slope_dB_per_km,slope_change_dB_per_km,derivative_at_event_dB_per_km,max_pre_derivative,min_post_derivative,pre_std_db,post_std_db,post_to_pre_std_ratio,peak_width_m,local_range_db
class1_2026_04_27_14_36_42.csv,165.916,non_bend,0.830672334119367,-31.228001,-38.60900155555555,12.911085000064446,-31.662778611111108,-37.794279111111116,6.1315005000000085,3.5249995,1199.9184539536661,991.8412122119448,-208.0772417417213,-43901.25548589472,29266.459247654027,-43901.25548589472,12.96098336229803,13.555567043551173,1.04587480893679,0.0,29.113001
class1_2026_04_27_14_36_42.csv,83.596,non_bend,0.4185303674331747,-14.559,-14.691777777777778,0.1323117344067726,-14.774222222222225,-14.788888888888891,0.014666666666666828,0.2909999999999986,19.7190422653285,-53.713740893316675,-73.43278315864518,183.385579937305,405.95611285266205,-684.9529780564262,0.09791751378672175,0.147100452786103,1.5022741573315277,0.6379999999999997,0.4369999999999994
class1_2026_04_27_14_36_42.csv,37.650000000000006,non_bend,0.18849787470523743,-14.566,-14.526444444444444,0.09852705337577894,-14.530999999999999,-14.604999999999999,0.07399999999999984,0.2104999999999997,24.015944042921937,-2.8763809322523795,-26.89232497517432,-431.03448275861956,145.76802507837056,-431.03448275861956,0.09205010712770645,0.08258127309909118,0.8971241702125606,0.0,0.2970000000000006
class1_2026_04_27_14_36_42.csv,155.387,non_bend,0.7779580147894481,-21.68,-30.833778333333335,13.4959985776023,-32.648723,-34.32100072222222,1.6722777222222263,2.5779995000000007,1484.6759441660374,-3419.5242064445033,-4904.200150610541,-3495.296238244562,46271.16300940817,-42775.86677115558,13.8135227492823,13.946936232935071,1.0096581065102743,0.0,29.521002
class1_2026_04_27_14_36_42.csv,87.425,non_bend,0.437700576257779,-14.763,-14.830444444444446,0.12549024850216772,-14.751555555555557,-14.826222222222222,0.07466666666666555,0.17900000000000027,-58.81258253321005,-0.08044629106849299,58.73213624214156,142.6332288401245,142.6332288401245,-9.404388714734523,0.14339774607798725,0.09894249483387117,0.6899815900765367,0.0,0.45199999999999996
class1_2026_04_27_14_36_42.csv,109.441,non_bend,0.5479255220615109,-15.043,-14.897555555555556,0.10534610799234932,-14.831222222222221,-14.8945,0.06327777777777932,0.11849999999999916,17.624435069766765,12.851891388810527,-4.772543680956238,-189.65517241379348,164.5768025078396,-189.65517241379348,0.08986382015494065,0.11725530075674842,1.3047964771373537,0.0,0.3349999999999991
class1_2026_04_27_14_36_49.csv,140.071,non_bend,0.7012771794910307,-19.82,-37.90311233333333,13.476458410067256,-33.21261194444444,-40.77016816666667,7.557556222222232,30.080002,-3336.824564534036,11.576365875496776,3348.400930409533,-41857.4017788724,47147.33855799699,-46926.45069444832,13.453804358936019,12.978031730015086,0.9646365012553922,0.9579999999999866,30.080002
class1_2026_04_27_14_36_49.csv,125.713,non_bend,0.6293926513365075,-14.902,-13.981333333333332,1.8986531483601155,-14.867555555555555,-10.893611111111111,-3.9739444444444434,5.834999999999999,-33.50137447772517,114.53524549862784,148.03661997635302,246.08150470220062,246.08150470220062,241.37931034482972,0.149495901921618,3.1734713754794845,21.227673180433882,0.0,6.158000000000001
class1_2026_04_27_14_36_49.csv,156.34400000000002,non_bend,0.782749315349685,-49.900002,-34.456667333333336,14.070969873126948,-30.218833722222225,-31.002389666666666,0.7835559444444407,4.0594985,-2540.771930719598,-2970.389405149601,-429.61747443000286,14537.617554865988,14537.617554865988,-47750.7884012582,12.342838897551436,13.453735735625642,1.090003260780737,0.0,30.818001
class1_2026_04_27_14_36_49.csv,30.95,non_bend,0.1549537641999229,-14.388,-14.496999999999998,0.10526896767592811,-14.394555555555554,-14.543944444444444,0.14938888888888968,0.15850000000000009,-41.725398776808284,5.156279279236106,46.88167805604439,65.83072100313439,271.4201418017037,-238.24451410658367,0.1327827056268258,0.09528756023638385,0.7176148593426004,0.6379999999999997,0.36100000000000065
class1_2026_04_27_14_36_49.csv,59.666,non_bend,0.2987228205089693,-14.567,-14.610999999999999,0.10714787289846973,-14.62972222222222,-14.655055555555556,0.025333333333335872,0.1534999999999993,32.19297204685581,16.3722559382911,-15.820716108564707,-133.22884012538998,352.66457680250824,-377.74294670845484,0.11410706743890195,0.12639553096100184,1.1076826888570266,0.0,0.32099999999999973
